department,sector,nivel,year,gender,indicator,value
Chuquisaca,Total,Total,2014,Mujeres,Poblacion Matriculada,77.0079999999998
Chuquisaca,Público,Total,2014,Mujeres,Poblacion Matriculada,70.83699999999986
Chuquisaca,Privado,Total,2014,Mujeres,Poblacion Matriculada,6.171000000000004
La Paz,Total,Total,2014,Mujeres,Poblacion Matriculada,356.1830000000011
La Paz,Público,Total,2014,Mujeres,Poblacion Matriculada,309.5760000000013
La Paz,Privado,Total,2014,Mujeres,Poblacion Matriculada,46.607000000000035
Cochabamba,Total,Total,2014,Mujeres,Poblacion Matriculada,250.3939999999993
Cochabamba,Público,Total,2014,Mujeres,Poblacion Matriculada,222.0739999999967
Cochabamba,Privado,Total,2014,Mujeres,Poblacion Matriculada,28.319999999999965
Oruro,Total,Total,2014,Mujeres,Poblacion Matriculada,63.39799999999988
Oruro,Público,Total,2014,Mujeres,Poblacion Matriculada,58.45899999999969
Oruro,Privado,Total,2014,Mujeres,Poblacion Matriculada,4.938999999999997
Potosí,Total,Total,2014,Mujeres,Poblacion Matriculada,107.13400000000027
Potosí,Público,Total,2014,Mujeres,Poblacion Matriculada,103.77700000000019
Potosí,Privado,Total,2014,Mujeres,Poblacion Matriculada,3.3569999999999958
Tarija,Total,Total,2014,Mujeres,Poblacion Matriculada,62.36900000000027
Tarija,Público,Total,2014,Mujeres,Poblacion Matriculada,57.99499999999994
Tarija,Privado,Total,2014,Mujeres,Poblacion Matriculada,4.373999999999998
Santa Cruz,Total,Total,2014,Mujeres,Poblacion Matriculada,359.7389999999991
Santa Cruz,Público,Total,2014,Mujeres,Poblacion Matriculada,307.7589999999978
Santa Cruz,Privado,Total,2014,Mujeres,Poblacion Matriculada,51.9800000000001
Beni,Total,Total,2014,Mujeres,Poblacion Matriculada,64.0820000000004
Beni,Público,Total,2014,Mujeres,Poblacion Matriculada,58.43200000000006
Beni,Privado,Total,2014,Mujeres,Poblacion Matriculada,5.650000000000003
Pando,Total,Total,2014,Mujeres,Poblacion Matriculada,13.887000000000022
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,12.591000000000005
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.2960000000000005
Pando,Total,INICIAL,2014,Mujeres,Poblacion Matriculada,156.05400000000017
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,134.5139999999999
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,21.53999999999999
Chuquisaca,Total,Total,2014,Mujeres,Poblacion Matriculada,8.035000000000009
Chuquisaca,Público,Total,2014,Mujeres,Poblacion Matriculada,7.442000000000003
Chuquisaca,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.5930000000000001
La Paz,Total,Total,2014,Mujeres,Poblacion Matriculada,40.11300000000012
La Paz,Público,Total,2014,Mujeres,Poblacion Matriculada,33.86400000000013
La Paz,Privado,Total,2014,Mujeres,Poblacion Matriculada,6.249000000000004
Cochabamba,Total,Total,2014,Mujeres,Poblacion Matriculada,26.245
Cochabamba,Público,Total,2014,Mujeres,Poblacion Matriculada,22.001999999999992
Cochabamba,Privado,Total,2014,Mujeres,Poblacion Matriculada,4.242999999999998
Oruro,Total,Total,2014,Mujeres,Poblacion Matriculada,8.080000000000007
Oruro,Público,Total,2014,Mujeres,Poblacion Matriculada,7.380999999999997
Oruro,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.6989999999999998
Potosí,Total,Total,2014,Mujeres,Poblacion Matriculada,14.72699999999999
Potosí,Público,Total,2014,Mujeres,Poblacion Matriculada,14.207999999999991
Potosí,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.5189999999999999
Tarija,Total,Total,2014,Mujeres,Poblacion Matriculada,7.785000000000001
Tarija,Público,Total,2014,Mujeres,Poblacion Matriculada,7.133000000000001
Tarija,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.6519999999999998
Santa Cruz,Total,Total,2014,Mujeres,Poblacion Matriculada,41.29000000000009
Santa Cruz,Público,Total,2014,Mujeres,Poblacion Matriculada,33.681
Santa Cruz,Privado,Total,2014,Mujeres,Poblacion Matriculada,7.608999999999996
Beni,Total,Total,2014,Mujeres,Poblacion Matriculada,7.643000000000001
Beni,Público,Total,2014,Mujeres,Poblacion Matriculada,6.855000000000003
Beni,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.7880000000000003
Pando,Total,Total,2014,Mujeres,Poblacion Matriculada,2.1359999999999997
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,1.9479999999999997
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.18799999999999997
Pando,Total,PRIMARIA,2014,Mujeres,Poblacion Matriculada,643.8880000000099
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,582.861999999996
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,61.02599999999993
Chuquisaca,Total,Total,2014,Mujeres,Poblacion Matriculada,38.97100000000001
Chuquisaca,Público,Total,2014,Mujeres,Poblacion Matriculada,36.412999999999975
Chuquisaca,Privado,Total,2014,Mujeres,Poblacion Matriculada,2.5579999999999994
La Paz,Total,Total,2014,Mujeres,Poblacion Matriculada,159.8619999999995
La Paz,Público,Total,2014,Mujeres,Poblacion Matriculada,141.28300000000047
La Paz,Privado,Total,2014,Mujeres,Poblacion Matriculada,18.578999999999997
Cochabamba,Total,Total,2014,Mujeres,Poblacion Matriculada,121.42000000000054
Cochabamba,Público,Total,2014,Mujeres,Poblacion Matriculada,110.05999999999945
Cochabamba,Privado,Total,2014,Mujeres,Poblacion Matriculada,11.359999999999992
Oruro,Total,Total,2014,Mujeres,Poblacion Matriculada,28.790999999999986
Oruro,Público,Total,2014,Mujeres,Poblacion Matriculada,26.80800000000002
Oruro,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.9829999999999997
Potosí,Total,Total,2014,Mujeres,Poblacion Matriculada,53.591999999999985
Potosí,Público,Total,2014,Mujeres,Poblacion Matriculada,52.47399999999998
Potosí,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.1179999999999994
Tarija,Total,Total,2014,Mujeres,Poblacion Matriculada,28.30200000000004
Tarija,Público,Total,2014,Mujeres,Poblacion Matriculada,26.541000000000007
Tarija,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.761
Santa Cruz,Total,Total,2014,Mujeres,Poblacion Matriculada,172.87199999999964
Santa Cruz,Público,Total,2014,Mujeres,Poblacion Matriculada,152.06900000000041
Santa Cruz,Privado,Total,2014,Mujeres,Poblacion Matriculada,20.803000000000043
Beni,Total,Total,2014,Mujeres,Poblacion Matriculada,32.809999999999974
Beni,Público,Total,2014,Mujeres,Poblacion Matriculada,30.489999999999974
Beni,Privado,Total,2014,Mujeres,Poblacion Matriculada,2.3199999999999994
Pando,Total,Total,2014,Mujeres,Poblacion Matriculada,7.268000000000002
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,6.724000000000002
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.5439999999999998
Pando,Total,SECUNDARIA,2014,Mujeres,Poblacion Matriculada,554.2519999999887
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,484.1240000000017
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,70.12800000000003
Chuquisaca,Total,Total,2014,Mujeres,Poblacion Matriculada,30.002000000000034
Chuquisaca,Público,Total,2014,Mujeres,Poblacion Matriculada,26.98200000000002
Chuquisaca,Privado,Total,2014,Mujeres,Poblacion Matriculada,3.0200000000000027
La Paz,Total,Total,2014,Mujeres,Poblacion Matriculada,156.20800000000165
La Paz,Público,Total,2014,Mujeres,Poblacion Matriculada,134.42900000000017
La Paz,Privado,Total,2014,Mujeres,Poblacion Matriculada,21.77899999999996
Cochabamba,Total,Total,2014,Mujeres,Poblacion Matriculada,102.72900000000011
Cochabamba,Público,Total,2014,Mujeres,Poblacion Matriculada,90.0120000000006
Cochabamba,Privado,Total,2014,Mujeres,Poblacion Matriculada,12.717000000000024
Oruro,Total,Total,2014,Mujeres,Poblacion Matriculada,26.527
Oruro,Público,Total,2014,Mujeres,Poblacion Matriculada,24.269999999999985
Oruro,Privado,Total,2014,Mujeres,Poblacion Matriculada,2.2569999999999992
Potosí,Total,Total,2014,Mujeres,Poblacion Matriculada,38.81500000000002
Potosí,Público,Total,2014,Mujeres,Poblacion Matriculada,37.0950000000001
Potosí,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.7199999999999986
Tarija,Total,Total,2014,Mujeres,Poblacion Matriculada,26.282000000000018
Tarija,Público,Total,2014,Mujeres,Poblacion Matriculada,24.321000000000012
Tarija,Privado,Total,2014,Mujeres,Poblacion Matriculada,1.9610000000000007
Santa Cruz,Total,Total,2014,Mujeres,Poblacion Matriculada,145.57699999999969
Santa Cruz,Público,Total,2014,Mujeres,Poblacion Matriculada,122.00900000000003
Santa Cruz,Privado,Total,2014,Mujeres,Poblacion Matriculada,23.568000000000012
Beni,Total,Total,2014,Mujeres,Poblacion Matriculada,23.628999999999955
Beni,Público,Total,2014,Mujeres,Poblacion Matriculada,21.08700000000003
Beni,Privado,Total,2014,Mujeres,Poblacion Matriculada,2.5419999999999985
Pando,Total,Total,2014,Mujeres,Poblacion Matriculada,4.482999999999999
Pando,Público,Total,2014,Mujeres,Poblacion Matriculada,3.918999999999996
Pando,Privado,Total,2014,Mujeres,Poblacion Matriculada,0.5640000000000002
BOLIVIA,Total,Total,2015,Total,Poblacion Matriculada,2819.554000000004
BOLIVIA,Público,Total,2015,Total,Poblacion Matriculada,2500.3749999999686
BOLIVIA,Privado,Total,2015,Total,Poblacion Matriculada,319.1790000000016
Chuquisaca,Total,Total,2015,Total,Poblacion Matriculada,157.27899999999937
Chuquisaca,Público,Total,2015,Total,Poblacion Matriculada,144.33999999999978
Chuquisaca,Privado,Total,2015,Total,Poblacion Matriculada,12.938999999999997
La Paz,Total,Total,2015,Total,Poblacion Matriculada,735.7760000000071
La Paz,Público,Total,2015,Total,Poblacion Matriculada,639.8240000000036
La Paz,Privado,Total,2015,Total,Poblacion Matriculada,95.95200000000001
Cochabamba,Total,Total,2015,Total,Poblacion Matriculada,523.8020000000025
Cochabamba,Público,Total,2015,Total,Poblacion Matriculada,463.5189999999982
Cochabamba,Privado,Total,2015,Total,Poblacion Matriculada,60.28300000000023
Oruro,Total,Total,2015,Total,Poblacion Matriculada,133.63400000000033
Oruro,Público,Total,2015,Total,Poblacion Matriculada,122.84800000000014
Oruro,Privado,Total,2015,Total,Poblacion Matriculada,10.786000000000024
Potosí,Total,Total,2015,Total,Poblacion Matriculada,221.04400000000012
Potosí,Público,Total,2015,Total,Poblacion Matriculada,213.6059999999993
Potosí,Privado,Total,2015,Total,Poblacion Matriculada,7.4380000000000015
Tarija,Total,Total,2015,Total,Poblacion Matriculada,130.18499999999977
Tarija,Público,Total,2015,Total,Poblacion Matriculada,120.34499999999977
Tarija,Privado,Total,2015,Total,Poblacion Matriculada,9.84
Santa Cruz,Total,Total,2015,Total,Poblacion Matriculada,750.0229999999973
Santa Cruz,Público,Total,2015,Total,Poblacion Matriculada,642.8379999999956
Santa Cruz,Privado,Total,2015,Total,Poblacion Matriculada,107.18500000000022
Beni,Total,Total,2015,Total,Poblacion Matriculada,136.94799999999955
Beni,Público,Total,2015,Total,Poblacion Matriculada,125.10300000000045
Beni,Privado,Total,2015,Total,Poblacion Matriculada,11.845
Pando,Total,Total,2015,Total,Poblacion Matriculada,30.863000000000138
Pando,Público,Total,2015,Total,Poblacion Matriculada,27.952000000000073
Pando,Privado,Total,2015,Total,Poblacion Matriculada,2.911
Pando,Total,INICIAL,2015,Total,Poblacion Matriculada,331.2850000000003
Pando,Público,Total,2015,Total,Poblacion Matriculada,284.7059999999998
Pando,Privado,Total,2015,Total,Poblacion Matriculada,46.578999999999986
Chuquisaca,Total,Total,2015,Total,Poblacion Matriculada,16.93699999999999
Chuquisaca,Público,Total,2015,Total,Poblacion Matriculada,15.488999999999985
Chuquisaca,Privado,Total,2015,Total,Poblacion Matriculada,1.4479999999999995
La Paz,Total,Total,2015,Total,Poblacion Matriculada,85.42700000000004
La Paz,Público,Total,2015,Total,Poblacion Matriculada,72.46599999999982
La Paz,Privado,Total,2015,Total,Poblacion Matriculada,12.960999999999999
Cochabamba,Total,Total,2015,Total,Poblacion Matriculada,55.84799999999994
Cochabamba,Público,Total,2015,Total,Poblacion Matriculada,46.39699999999991
Cochabamba,Privado,Total,2015,Total,Poblacion Matriculada,9.451000000000002
Oruro,Total,Total,2015,Total,Poblacion Matriculada,17.212000000000007
Oruro,Público,Total,2015,Total,Poblacion Matriculada,15.689999999999989
Oruro,Privado,Total,2015,Total,Poblacion Matriculada,1.522
Potosí,Total,Total,2015,Total,Poblacion Matriculada,29.962000000000018
Potosí,Público,Total,2015,Total,Poblacion Matriculada,28.80800000000004
Potosí,Privado,Total,2015,Total,Poblacion Matriculada,1.1539999999999997
Tarija,Total,Total,2015,Total,Poblacion Matriculada,17.433999999999994
Tarija,Público,Total,2015,Total,Poblacion Matriculada,15.870000000000017
Tarija,Privado,Total,2015,Total,Poblacion Matriculada,1.564
Santa Cruz,Total,Total,2015,Total,Poblacion Matriculada,87.31600000000023
Santa Cruz,Público,Total,2015,Total,Poblacion Matriculada,71.15900000000006
Santa Cruz,Privado,Total,2015,Total,Poblacion Matriculada,16.156999999999986
Beni,Total,Total,2015,Total,Poblacion Matriculada,16.394000000000002
Beni,Público,Total,2015,Total,Poblacion Matriculada,14.566000000000013
Beni,Privado,Total,2015,Total,Poblacion Matriculada,1.8279999999999996
Pando,Total,Total,2015,Total,Poblacion Matriculada,4.7549999999999955
Pando,Público,Total,2015,Total,Poblacion Matriculada,4.260999999999998
Pando,Privado,Total,2015,Total,Poblacion Matriculada,0.494
Pando,Total,PRIMARIA,2015,Total,Poblacion Matriculada,1334.8900000000037
Pando,Público,Total,2015,Total,Poblacion Matriculada,1204.330999999967
Pando,Privado,Total,2015,Total,Poblacion Matriculada,130.55899999999963
Chuquisaca,Total,Total,2015,Total,Poblacion Matriculada,77.9380000000001
Chuquisaca,Público,Total,2015,Total,Poblacion Matriculada,72.52900000000011
Chuquisaca,Privado,Total,2015,Total,Poblacion Matriculada,5.408999999999992
La Paz,Total,Total,2015,Total,Poblacion Matriculada,327.75699999999864
La Paz,Público,Total,2015,Total,Poblacion Matriculada,288.7169999999955
La Paz,Privado,Total,2015,Total,Poblacion Matriculada,39.04
Cochabamba,Total,Total,2015,Total,Poblacion Matriculada,250.60700000000136
Cochabamba,Público,Total,2015,Total,Poblacion Matriculada,226.0500000000026
Cochabamba,Privado,Total,2015,Total,Poblacion Matriculada,24.556999999999963
Oruro,Total,Total,2015,Total,Poblacion Matriculada,60.09099999999988
Oruro,Público,Total,2015,Total,Poblacion Matriculada,55.615999999999914
Oruro,Privado,Total,2015,Total,Poblacion Matriculada,4.474999999999996
Potosí,Total,Total,2015,Total,Poblacion Matriculada,107.55699999999939
Potosí,Público,Total,2015,Total,Poblacion Matriculada,104.7879999999999
Potosí,Privado,Total,2015,Total,Poblacion Matriculada,2.769000000000001
Tarija,Total,Total,2015,Total,Poblacion Matriculada,59.65800000000004
Tarija,Público,Total,2015,Total,Poblacion Matriculada,55.49199999999997
Tarija,Privado,Total,2015,Total,Poblacion Matriculada,4.166000000000001
Santa Cruz,Total,Total,2015,Total,Poblacion Matriculada,365.03000000000475
Santa Cruz,Público,Total,2015,Total,Poblacion Matriculada,321.19799999999685
Santa Cruz,Privado,Total,2015,Total,Poblacion Matriculada,43.83200000000017
Beni,Total,Total,2015,Total,Poblacion Matriculada,70.31800000000007
Beni,Público,Total,2015,Total,Poblacion Matriculada,65.23800000000053
Beni,Privado,Total,2015,Total,Poblacion Matriculada,5.079999999999999
Pando,Total,Total,2015,Total,Poblacion Matriculada,15.934000000000003
Pando,Público,Total,2015,Total,Poblacion Matriculada,14.70299999999999
Pando,Privado,Total,2015,Total,Poblacion Matriculada,1.231
Pando,Total,SECUNDARIA,2015,Total,Poblacion Matriculada,1153.3789999999947
Pando,Público,Total,2015,Total,Poblacion Matriculada,1011.3379999999877
Pando,Privado,Total,2015,Total,Poblacion Matriculada,142.0410000000003
Chuquisaca,Total,Total,2015,Total,Poblacion Matriculada,62.40400000000027
Chuquisaca,Público,Total,2015,Total,Poblacion Matriculada,56.32200000000001
Chuquisaca,Privado,Total,2015,Total,Poblacion Matriculada,6.081999999999996
La Paz,Total,Total,2015,Total,Poblacion Matriculada,322.59199999999777
La Paz,Público,Total,2015,Total,Poblacion Matriculada,278.6410000000023
La Paz,Privado,Total,2015,Total,Poblacion Matriculada,43.9510000000001
Cochabamba,Total,Total,2015,Total,Poblacion Matriculada,217.34699999999984
Cochabamba,Público,Total,2015,Total,Poblacion Matriculada,191.07199999999983
Cochabamba,Privado,Total,2015,Total,Poblacion Matriculada,26.274999999999928
Oruro,Total,Total,2015,Total,Poblacion Matriculada,56.33100000000005
Oruro,Público,Total,2015,Total,Poblacion Matriculada,51.5419999999998
Oruro,Privado,Total,2015,Total,Poblacion Matriculada,4.789
Potosí,Total,Total,2015,Total,Poblacion Matriculada,83.52500000000013
Potosí,Público,Total,2015,Total,Poblacion Matriculada,80.01000000000032
Potosí,Privado,Total,2015,Total,Poblacion Matriculada,3.5150000000000032
Tarija,Total,Total,2015,Total,Poblacion Matriculada,53.09300000000013
Tarija,Público,Total,2015,Total,Poblacion Matriculada,48.98299999999985
Tarija,Privado,Total,2015,Total,Poblacion Matriculada,4.110000000000005
Santa Cruz,Total,Total,2015,Total,Poblacion Matriculada,297.6770000000022
Santa Cruz,Público,Total,2015,Total,Poblacion Matriculada,250.48099999999891
Santa Cruz,Privado,Total,2015,Total,Poblacion Matriculada,47.19600000000022
Beni,Total,Total,2015,Total,Poblacion Matriculada,50.23599999999991
Beni,Público,Total,2015,Total,Poblacion Matriculada,45.29899999999987
Beni,Privado,Total,2015,Total,Poblacion Matriculada,4.936999999999999
Pando,Total,Total,2015,Total,Poblacion Matriculada,10.17399999999999
Pando,Público,Total,2015,Total,Poblacion Matriculada,8.98799999999999
Pando,Privado,Total,2015,Total,Poblacion Matriculada,1.1860000000000002
BOLIVIA,Total,Total,2015,Hombres,Poblacion Matriculada,1449.0320000000274
BOLIVIA,Público,Total,2015,Hombres,Poblacion Matriculada,1285.143000000015
BOLIVIA,Privado,Total,2015,Hombres,Poblacion Matriculada,163.88899999999995
Chuquisaca,Total,Total,2015,Hombres,Poblacion Matriculada,80.6080000000001
Chuquisaca,Público,Total,2015,Hombres,Poblacion Matriculada,74.04700000000003
Chuquisaca,Privado,Total,2015,Hombres,Poblacion Matriculada,6.561
La Paz,Total,Total,2015,Hombres,Poblacion Matriculada,377.3149999999943
La Paz,Público,Total,2015,Hombres,Poblacion Matriculada,327.83000000000027
La Paz,Privado,Total,2015,Hombres,Poblacion Matriculada,49.48499999999993
Cochabamba,Total,Total,2015,Hombres,Poblacion Matriculada,269.5449999999997
Cochabamba,Público,Total,2015,Hombres,Poblacion Matriculada,238.37699999999998
Cochabamba,Privado,Total,2015,Hombres,Poblacion Matriculada,31.167999999999992
Oruro,Total,Total,2015,Hombres,Poblacion Matriculada,68.508
Oruro,Público,Total,2015,Hombres,Poblacion Matriculada,62.896999999999856
